,start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
338,110.2254,0.60998,0.445,-21.58,0.09354,-17.152,0.0,"[0.233, 0.105, 0.222, 0.034, 0.127, 1.0, 0.098, 0.039, 0.034, 0.152, 0.019, 0.02]","[41.497, 41.645, 15.351, -43.418, 42.987, -19.742, -69.678, -12.078, 42.144, 24.039, -0.114, -2.396]"
339,110.83537,0.53873,0.066,-20.763,0.03313,-17.688,0.0,"[0.404, 0.224, 0.496, 0.283, 0.825, 1.0, 0.545, 0.292, 0.076, 0.059, 0.065, 0.078]","[39.31, -14.844, 14.096, 19.272, 32.575, -15.922, -47.669, 2.347, 22.873, -14.303, -20.865, -2.507]"
340,111.3741,0.22063,0.664,-31.953,0.04151,-25.051,0.0,"[1.0, 0.174, 0.316, 0.111, 0.072, 0.349, 0.082, 0.079, 0.119, 0.091, 0.029, 0.6]","[32.528, -89.538, 10.126, 9.531, 78.53, -40.313, 13.188, 4.221, 37.659, 36.59, -10.763, -18.272]"
341,111.59474,0.53361,1.0,-31.259,0.34579,-6.631,0.0,"[0.168, 0.07, 0.071, 0.323, 1.0, 0.116, 0.091, 0.102, 0.279, 0.557, 0.027, 0.051]","[39.745, -21.481, 130.078, -167.872, 60.3, 24.905, 14.367, 43.399, 11.036, -12.024, -2.053, 2.957]"
342,112.12834,0.35469,1.0,-25.341,0.16418,-7.931,0.0,"[0.07, 0.124, 0.059, 0.026, 0.918, 0.244, 0.051, 0.075, 0.076, 1.0, 0.021, 0.014]","[47.798, 93.345, 150.901, -37.939, 48.785, 63.642, 46.627, 27.468, 2.66, -22.565, 50.528, -7.99]"
343,112.48304,0.44132,0.076,-9.739,0.04422,-7.994,0.0,"[0.054, 0.121, 0.282, 0.218, 0.915, 0.068, 0.045, 0.147, 0.085, 1.0, 0.055, 0.107]","[50.661, 102.999, 139.285, 42.856, 34.043, -38.104, 28.951, 29.923, -13.617, 0.527, -0.405, 10.838]"
344,112.92435,0.13995,0.429,-12.294,0.05426,-8.509,0.0,"[0.125, 0.474, 0.054, 0.174, 0.479, 0.053, 0.038, 0.366, 0.412, 1.0, 0.142, 0.043]","[49.623, 122.071, 138.359, 39.041, 70.524, -8.538, 3.315, -15.155, -8.97, -13.925, -9.753, 20.289]"
345,113.06431,0.20268,0.237,-12.669,0.01897,-8.153,0.0,"[0.173, 0.516, 0.289, 0.686, 1.0, 0.442, 0.165, 0.44, 0.701, 0.399, 0.109, 0.222]","[44.179, 45.302, 3.381, 160.685, 26.518, -24.821, -15.962, 20.497, 1.122, -1.832, -73.081, 22.19]"
346,113.26698,0.10472,0.606,-33.939,0.05573,-26.42,0.0,"[0.81, 1.0, 0.117, 0.3, 0.284, 0.11, 0.081, 0.094, 0.126, 0.127, 0.369, 0.094]","[31.941, 181.322, -61.666, -38.774, 39.265, -33.296, -0.213, -23.576, 7.307, -10.558, -10.756, -18.258]"
347,113.3717,0.35556,1.0,-30.493,0.17006,-7.468,0.0,"[0.051, 0.092, 0.041, 0.065, 0.218, 0.025, 0.044, 0.181, 0.174, 1.0, 0.128, 0.027]","[47.846, 89.173, 78.771, 22.723, 62.626, 31.849, -25.099, 4.736, 29.754, -3.009, -39.98, 4.243]"
348,113.72726,0.59587,1.0,-31.437,0.2917,-4.255,0.0,"[0.011, 0.03, 0.018, 0.03, 0.615, 0.64, 0.021, 0.076, 0.095, 1.0, 0.747, 0.017]","[44.903, 31.694, 121.177, -186.666, 44.13, 83.835, 69.69, 30.34, 6.602, 7.484, 3.17, -4.967]"
349,114.32313,0.26694,0.435,-12.948,0.0506,-9.323,0.0,"[0.027, 0.025, 0.037, 0.025, 0.105, 0.017, 0.008, 0.017, 0.086, 1.0, 0.187, 0.037]","[45.917, 30.373, 6.831, 97.777, 53.759, -3.83, 21.064, -22.285, 20.995, -2.186, -74.35, 27.412]"
350,114.59007,0.72054,1.0,-27.575,0.09867,-10.574,0.0,"[0.075, 0.174, 0.469, 0.363, 0.786, 0.125, 0.071, 0.28, 0.227, 1.0, 0.098, 0.194]","[39.066, 42.911, 42.395, -166.995, 49.194, -8.395, -54.706, 66.308, 51.489, -11.756, 18.38, -12.542]"
351,115.31061,0.27166,0.556,-17.714,0.0617,-12.373,0.0,"[0.103, 0.311, 0.307, 0.618, 0.81, 0.239, 0.088, 0.271, 0.194, 1.0, 0.249, 0.214]","[44.781, 117.879, 37.328, -26.203, 37.71, -7.539, -53.492, -25.673, 40.415, 30.718, -9.812, -2.894]"
352,115.58227,0.28989,0.277,-17.481,0.03057,-14.233,0.0,"[0.142, 0.313, 0.205, 0.328, 0.662, 0.028, 0.041, 0.081, 0.183, 1.0, 0.325, 0.056]","[43.223, 87.155, 28.387, 12.777, 63.237, -29.595, -82.409, 2.35, 60.192, 0.147, -1.5, -16.313]"
353,115.87215,0.5585,0.674,-23.321,0.08586,-15.146,0.0,"[0.032, 0.15, 0.059, 0.017, 0.193, 0.03, 0.031, 0.126, 0.131, 1.0, 0.124, 0.033]","[39.398, 15.377, -38.037, -14.037, 8.899, -6.526, -51.024, -41.859, 26.791, -1.084, -25.182, -8.62]"
354,116.43066,0.41265,0.32,-26.628,0.09408,-23.47,0.0,"[0.037, 0.153, 0.069, 0.015, 0.123, 0.027, 0.029, 0.156, 0.107, 1.0, 0.13, 0.036]","[34.112, -77.139, -82.552, -27.307, 17.024, -35.629, -39.08, 0.561, 17.331, 2.831, -14.138, 11.702]"
355,116.84331,0.18068,0.459,-32.129,0.09141,-27.037,0.0,"[0.513, 1.0, 0.088, 0.067, 0.365, 0.07, 0.309, 0.36, 0.083, 0.516, 0.073, 0.081]","[30.441, -63.803, -46.932, -43.97, 38.602, -20.071, -41.933, 12.669, 31.043, 18.213, -12.605, 5.256]"
356,117.02399,0.30694,0.852,-33.192,0.09532,-20.701,0.0,"[0.235, 0.472, 1.0, 0.101, 0.061, 0.08, 0.442, 0.053, 0.147, 0.442, 0.031, 0.048]","[34.543, -38.576, -20.104, -91.107, 16.493, -2.491, -7.078, -11.342, 4.443, -5.033, -15.993, 13.573]"
357,117.33093,0.07565,0.048,-25.34,0.01144,-22.492,0.0,"[0.755, 1.0, 0.976, 0.96, 0.443, 0.456, 0.286, 0.144, 0.115, 0.151, 0.656, 0.679]","[35.768, -14.523, -40.896, -39.971, -15.456, -49.867, -33.976, -4.976, 4.057, 1.125, -0.004, 2.405]"
358,117.40658,0.40653,0.933,-25.059,0.08172,-12.592,0.0,"[0.153, 0.441, 1.0, 0.132, 0.041, 0.028, 0.146, 0.046, 0.082, 0.113, 0.027, 0.056]","[43.986, 37.827, 4.521, -80.172, -5.006, 18.285, -37.454, 3.227, 32.938, 7.337, 10.84, -18.723]"
359,117.81311,0.18902,0.077,-13.615,0.09553,-11.57,0.0,"[0.114, 0.486, 1.0, 0.432, 0.081, 0.012, 0.034, 0.018, 0.02, 0.09, 0.027, 0.083]","[45.777, 43.704, -19.142, 3.593, 32.385, -12.757, -40.358, -39.512, 37.72, 4.564, -50.293, -3.06]"
360,118.00213,0.32653,0.694,-22.426,0.06891,-14.648,0.0,"[0.232, 0.305, 0.797, 0.213, 0.193, 0.052, 0.238, 0.346, 0.746, 1.0, 0.345, 0.084]","[42.207, 57.296, -42.474, -51.395, 28.309, -8.447, -0.281, -11.867, 11.651, -46.188, -8.803, 22.38]"
361,118.32866,0.18594,0.439,-21.281,0.06885,-16.488,0.0,"[0.049, 0.069, 0.078, 0.048, 0.098, 0.018, 0.031, 0.017, 0.347, 1.0, 0.455, 0.037]","[41.147, 87.85, -119.409, -63.768, 101.49, -46.601, 18.272, 29.908, 33.008, -7.626, -18.383, -4.162]"
362,118.5146,0.1224,0.544,-22.348,0.05154,-16.275,0.0,"[0.157, 0.26, 0.027, 0.065, 1.0, 0.032, 0.035, 0.035, 0.09, 0.249, 0.072, 0.107]","[41.412, 62.132, -47.371, -16.293, 130.901, -39.67, 25.183, -24.383, 45.122, 22.429, -33.983, -9.57]"
363,118.63701,0.06762,0.061,-22.578,0.01746,-16.975,0.0,"[0.305, 0.285, 1.0, 0.624, 0.225, 0.101, 0.369, 0.348, 0.647, 0.668, 0.535, 0.063]","[41.233, 66.627, -21.95, -38.632, -14.663, -36.852, -103.036, -15.304, 26.816, -4.074, 7.778, -20.154]"
364,118.70463,0.3727,0.618,-19.599,0.06543,-13.941,0.0,"[0.144, 0.082, 0.158, 0.025, 0.058, 0.018, 0.132, 0.031, 0.055, 1.0, 0.137, 0.048]","[41.742, 9.668, -39.095, -11.251, -18.444, 0.194, -41.6, -20.506, 27.449, 29.699, -35.245, -10.946]"
365,119.07732,0.19746,0.152,-25.239,0.03083,-22.879,0.0,"[0.628, 0.68, 0.132, 0.057, 0.013, 0.022, 0.223, 0.357, 0.308, 1.0, 0.462, 0.311]","[35.309, -33.929, -28.285, -21.569, -8.59, -17.169, -70.977, -14.291, 13.62, -0.402, -10.272, -6.976]"
366,119.27478,0.39519,0.267,-28.979,0.09152,-25.637,0.0,"[0.274, 0.274, 1.0, 0.144, 0.051, 0.025, 0.256, 0.048, 0.033, 0.35, 0.047, 0.098]","[31.363, -87.894, -73.245, -9.113, 9.501, -27.219, -34.667, -27.74, 9.921, 1.047, -19.817, 10.771]"
367,119.66998,0.19705,1.0,-34.712,0.0548,-20.801,0.0,"[0.237, 0.646, 1.0, 0.444, 0.101, 0.027, 0.225, 0.011, 0.015, 0.121, 0.018, 0.034]","[35.304, -72.371, -13.746, -73.776, 3.663, 28.178, 5.476, 33.682, -8.186, -14.51, 6.791, 4.763]"
368,119.86703,0.19946,0.548,-24.479,0.02889,-18.291,0.0,"[0.151, 0.707, 1.0, 0.316, 0.064, 0.04, 0.183, 0.041, 0.043, 0.092, 0.038, 0.059]","[36.838, -56.114, 5.586, 61.418, -28.738, -29.317, 46.113, 34.89, -27.298, -6.146, -12.435, 53.033]"
369,120.06649,0.11737,0.702,-32.624,0.02542,-22.277,0.0,"[0.438, 1.0, 0.039, 0.014, 0.006, 0.01, 0.015, 0.009, 0.015, 0.018, 0.059, 0.006]","[32.952, -80.102, 31.287, 88.166, -30.742, -38.719, 99.826, 24.874, -23.376, -5.722, -9.592, 40.063]"
370,120.18385,0.14762,1.0,-33.098,0.10675,-12.814,0.0,"[0.336, 1.0, 0.413, 0.03, 0.011, 0.017, 0.038, 0.015, 0.027, 0.101, 0.027, 0.011]","[40.197, -21.365, 96.598, -126.668, 20.5, 60.932, 91.65, 29.503, 5.276, -23.38, 17.78, 28.947]"
371,120.33147,0.18014,0.507,-12.569,0.14687,-6.287,0.0,"[0.346, 1.0, 0.663, 0.509, 0.089, 0.147, 0.43, 0.163, 0.133, 0.389, 0.322, 0.057]","[50.321, -7.494, 121.775, -22.149, 14.395, -29.925, 68.243, 4.609, -22.149, 6.406, 9.714, 29.748]"
372,120.51161,0.66857,0.22,-6.527,0.18868,-3.357,0.0,"[0.116, 0.088, 0.327, 1.0, 0.073, 0.087, 0.473, 0.49, 0.282, 0.857, 0.963, 0.082]","[54.112, 19.458, 84.913, 20.139, 21.939, -16.609, 29.806, 39.126, -7.938, -8.165, -30.225, 26.519]"
373,121.18018,0.121,0.812,-17.183,0.08033,-7.596,0.0,"[0.156, 0.069, 0.078, 1.0, 0.058, 0.019, 0.18, 0.146, 0.013, 0.092, 0.428, 0.056]","[50.924, -19.848, 65.238, -13.505, 47.249, -8.827, 25.501, -15.618, 10.089, 25.79, 14.228, 14.367]"
374,121.30118,0.50413,0.068,-9.115,0.06232,-7.03,0.0,"[0.159, 0.106, 0.237, 0.971, 0.139, 0.08, 0.251, 1.0, 0.722, 0.269, 0.744, 0.127]","[48.251, -42.877, 27.802, 104.008, 66.955, -8.209, -0.823, 20.463, 24.015, -8.061, -81.597, 34.035]"
375,121.80531,0.20939,0.807,-26.571,0.12456,-13.717,0.0,"[0.047, 0.077, 0.706, 1.0, 0.272, 0.033, 0.16, 0.581, 0.184, 0.105, 0.15, 0.025]","[40.561, -92.87, 27.931, -38.616, 45.175, 10.14, -5.652, 23.813, -20.232, 5.628, -10.323, 15.787]"
376,122.01469,0.08522,0.239,-29.216,0.02624,-23.538,0.0,"[0.062, 1.0, 0.729, 0.168, 0.274, 0.114, 0.191, 0.274, 0.066, 0.055, 0.071, 0.028]","[34.193, -83.434, -31.227, -42.996, 41.917, -24.32, -36.85, 0.964, 7.865, 5.929, 23.298, 28.733]"
377,122.09991,0.33769,0.83,-26.376,0.12643,-14.172,0.0,"[0.049, 0.092, 0.292, 0.027, 0.06, 0.012, 0.071, 1.0, 0.239, 0.112, 0.032, 0.035]","[37.228, -39.029, -49.14, -46.825, 30.959, -0.763, -12.641, 46.755, 8.601, 5.741, -58.809, 17.682]"
378,122.4376,0.75619,1.0,-31.953,0.06437,-14.704,0.0,"[0.124, 0.394, 1.0, 0.096, 0.052, 0.068, 0.195, 0.116, 0.205, 0.272, 0.038, 0.038]","[41.384, -62.172, 62.745, 17.491, 28.722, 30.213, 35.303, -5.097, 0.553, 1.31, -1.463, -9.266]"
379,123.19379,0.22571,0.423,-24.399,0.07625,-20.014,0.0,"[0.228, 0.409, 0.942, 1.0, 0.272, 0.16, 0.624, 0.203, 0.321, 0.451, 0.2, 0.137]","[37.167, -69.517, -4.418, 23.151, 40.962, -23.936, 6.436, 2.254, 17.347, 8.676, -33.057, 17.858]"
380,123.4195,0.09374,0.643,-32.7,0.04822,-25.191,0.0,"[0.579, 1.0, 0.38, 0.062, 0.01, 0.009, 0.018, 0.01, 0.042, 0.048, 0.212, 0.009]","[33.066, -38.233, -66.063, -68.598, -2.295, -7.141, -60.402, -18.83, 32.545, 10.313, 6.13, -10.257]"
381,123.51324,0.26036,0.38,-27.138,0.07533,-22.9,0.0,"[0.196, 0.683, 1.0, 0.241, 0.01, 0.004, 0.007, 0.022, 0.008, 0.014, 0.005, 0.046]","[33.833, -57.171, -58.39, -26.814, -18.65, -11.26, -42.264, -39.504, 18.394, -4.312, -25.016, -17.008]"
382,123.77361,0.37914,0.26,-30.257,0.05629,-27.387,0.0,"[0.018, 0.058, 0.361, 0.092, 0.007, 0.018, 0.055, 1.0, 0.308, 0.092, 0.209, 0.073]","[29.151, -134.075, -102.384, -5.625, 9.6, -40.883, -15.338, -0.409, 23.103, 12.0, -27.611, 1.935]"
383,124.15274,0.14385,0.294,-36.927,0.06853,-34.178,0.0,"[0.619, 0.338, 0.08, 0.037, 0.012, 0.025, 0.095, 0.693, 0.116, 0.081, 0.468, 1.0]","[24.888, -159.046, -47.991, -52.071, 45.234, -35.433, -8.124, -12.243, -8.171, -3.43, -1.019, 12.289]"
384,124.2966,0.3732,0.78,-35.901,0.07029,-27.357,0.0,"[0.146, 0.371, 1.0, 0.123, 0.025, 0.033, 0.036, 0.168, 0.075, 0.236, 0.185, 0.127]","[26.688, -129.035, -67.778, -46.621, 34.064, -6.914, -19.944, 11.081, 22.857, -26.228, -25.269, 12.57]"
385,124.6698,0.60748,1.0,-36.611,0.17138,-14.996,0.0,"[0.054, 0.06, 0.699, 0.075, 0.033, 0.022, 0.079, 1.0, 0.653, 0.145, 0.077, 0.041]","[28.876, -104.901, -55.253, -115.428, 25.153, 8.098, 15.164, 64.64, 23.084, -1.343, -55.182, 27.727]"
386,125.27728,0.60948,1.0,-40.654,0.12333,-19.963,0.0,"[0.031, 0.031, 0.094, 0.024, 0.032, 0.031, 0.067, 1.0, 0.51, 0.137, 0.117, 0.024]","[30.93, -69.213, -30.81, -18.429, 43.908, 69.695, -4.431, 42.369, 18.313, -31.371, -42.716, 20.588]"
387,125.88676,0.11574,0.012,-42.433,0.05042,-40.057,0.0,"[1.0, 0.519, 0.255, 0.197, 0.069, 0.081, 0.271, 0.891, 0.722, 0.821, 0.458, 0.096]","[18.919, -48.148, -61.635, -49.681, -7.325, -35.875, -22.981, 5.65, 2.287, 4.529, -4.263, -23.633]"
388,126.00249,0.73002,1.0,-41.915,0.56385,-5.873,0.0,"[0.021, 0.052, 0.014, 0.022, 0.081, 0.008, 0.016, 0.035, 0.154, 1.0, 0.052, 0.025]","[38.028, 113.293, 88.347, -234.223, 39.296, 74.213, 53.598, -67.174, 12.751, 42.944, 33.091, -10.632]"
389,126.73252,0.13093,0.803,-27.925,0.09086,-17.776,0.0,"[0.372, 0.506, 0.085, 0.044, 0.059, 0.038, 0.062, 0.117, 0.734, 1.0, 0.152, 0.312]","[38.628, -95.522, 13.388, -76.44, 30.734, -2.529, 35.87, 19.215, 43.261, -17.199, 15.029, 8.114]"
390,126.86345,0.53868,1.0,-20.276,0.30183,-4.834,0.0,"[0.048, 0.114, 0.028, 0.062, 0.662, 0.089, 0.037, 0.101, 0.078, 1.0, 0.082, 0.038]","[51.681, 81.633, 117.68, 29.424, 20.356, 19.808, 47.436, 53.825, 6.601, -21.727, -7.458, 2.577]"
391,127.40213,0.67193,0.557,-14.558,0.39298,-9.064,0.0,"[0.085, 1.0, 0.125, 0.158, 0.295, 0.098, 0.053, 0.15, 0.154, 0.721, 0.267, 0.1]","[49.135, 96.847, 49.253, -18.188, 43.445, -8.888, -38.19, -16.369, 29.873, 9.352, 1.177, 10.311]"
392,128.07407,0.15211,0.343,-15.613,0.06567,-11.884,0.0,"[0.103, 0.176, 0.019, 0.093, 1.0, 0.136, 0.034, 0.069, 0.14, 0.724, 0.077, 0.058]","[46.004, 58.279, 54.282, -6.887, 60.249, -15.717, -46.951, -7.183, 31.944, -1.507, -8.718, 10.532]"
393,128.22617,0.1517,0.568,-17.213,0.08315,-11.828,0.0,"[0.358, 0.285, 0.027, 0.109, 1.0, 0.587, 0.4, 0.235, 0.848, 0.598, 0.15, 0.085]","[45.964, 15.905, 36.311, -27.26, 24.796, -0.829, -36.315, 5.93, 18.09, -14.759, -8.415, 3.698]"
394,128.37787,0.17955,0.466,-17.253,0.06902,-11.796,0.0,"[0.142, 0.285, 0.045, 0.052, 0.044, 0.053, 0.095, 0.139, 0.613, 0.374, 1.0, 0.19]","[46.007, -6.375, 12.807, -21.916, 48.048, -15.046, -22.126, 5.897, 16.644, -0.158, -21.716, -9.352]"
395,128.5574,0.1561,0.308,-19.062,0.03053,-14.503,0.0,"[0.095, 0.286, 0.018, 0.04, 0.042, 0.023, 0.015, 0.064, 0.567, 0.586, 1.0, 0.166]","[43.016, -57.544, 47.473, 34.059, 29.893, -17.265, 3.273, -20.267, -8.858, -1.953, -18.667, -10.259]"
396,128.71352,0.37837,0.371,-21.203,0.04052,-16.928,0.0,"[0.076, 0.185, 0.111, 0.244, 0.39, 0.123, 0.085, 0.364, 0.256, 1.0, 0.204, 0.121]","[41.272, -9.98, -13.186, -15.119, 84.53, -41.436, -55.196, -6.322, 31.17, 16.511, -11.713, 12.061]"
397,129.09187,0.15687,0.429,-26.217,0.04464,-20.774,0.0,"[0.128, 0.238, 0.074, 0.118, 0.122, 0.092, 0.625, 1.0, 0.334, 0.071, 0.058, 0.049]","[37.566, -32.671, 11.21, -15.87, 90.069, -33.444, -31.834, -27.248, 34.083, -5.972, 0.023, 27.593]"
398,129.24875,0.08762,0.107,-24.5,0.01693,-21.938,0.0,"[0.062, 0.193, 0.151, 0.151, 0.163, 0.328, 1.0, 0.267, 0.07, 0.061, 0.057, 0.041]","[37.426, -41.224, 29.661, -26.013, 66.565, -40.495, -42.033, 2.342, 17.132, -16.081, 11.858, 30.946]"
399,129.33636,0.25379,0.452,-23.436,0.08257,-19.037,0.0,"[0.06, 0.073, 0.037, 0.052, 0.254, 0.373, 0.096, 0.292, 0.91, 1.0, 0.314, 0.036]","[38.893, -66.637, -11.239, -28.365, 76.844, -29.254, -35.209, 13.233, 28.8, 25.498, -7.335, 22.453]"
400,129.59016,0.14023,0.88,-23.558,0.0935,-11.077,0.0,"[0.214, 0.768, 0.354, 0.171, 1.0, 0.17, 0.421, 0.199, 0.194, 0.239, 0.277, 0.149]","[45.051, -5.36, 98.224, -82.218, 9.098, -6.166, 61.392, 10.294, -17.104, 2.683, 23.498, 27.255]"
401,129.7304,0.82444,0.065,-7.905,0.15457,-4.027,0.0,"[0.034, 0.053, 1.0, 0.038, 0.289, 0.102, 0.044, 0.774, 0.235, 0.795, 0.105, 0.084]","[54.138, 55.21, 142.083, 23.059, 23.836, -21.963, 62.921, 11.162, -24.136, -16.611, -5.23, 46.567]"
402,130.55482,0.74363,0.964,-21.59,0.18592,-4.188,0.0,"[0.038, 0.147, 0.962, 1.0, 0.76, 0.036, 0.03, 0.126, 0.609, 0.803, 0.024, 0.016]","[47.515, 7.164, 114.719, -11.414, 90.615, 33.687, 47.432, 33.128, 31.181, -21.098, -25.391, 10.964]"
403,131.29846,0.1454,0.764,-35.063,0.08088,-25.229,0.0,"[0.357, 1.0, 0.077, 0.022, 0.026, 0.021, 0.02, 0.017, 0.022, 0.038, 0.046, 0.012]","[32.81, 171.479, -97.894, -73.375, 43.017, -20.606, -13.582, -13.155, 29.733, -14.845, -10.942, -16.279]"
404,131.44385,0.261,0.99,-30.339,0.11325,-14.438,0.0,"[0.047, 0.601, 1.0, 0.229, 0.035, 0.268, 0.376, 0.543, 0.066, 0.044, 0.014, 0.02]","[42.601, 24.106, -7.242, -7.304, 42.675, 1.18, -53.21, -47.136, 21.448, 3.738, -9.996, 7.498]"
405,131.70485,0.11497,0.272,-21.624,0.07332,-18.862,0.0,"[0.406, 0.694, 0.368, 0.211, 0.417, 0.277, 1.0, 0.162, 0.091, 0.167, 0.183, 0.177]","[40.646, -50.095, -27.868, -57.474, 14.577, -33.998, -43.987, -0.414, 14.469, -8.655, 3.036, 3.794]"
406,131.81982,0.08231,0.407,-19.249,0.01938,-15.236,0.0,"[0.347, 0.533, 0.261, 0.205, 0.206, 0.104, 0.471, 0.393, 0.925, 1.0, 0.851, 0.111]","[43.341, -46.412, 3.511, -18.687, 6.771, -36.372, 6.056, -38.01, -12.833, 12.242, 0.493, 1.926]"
407,131.90213,0.44703,0.142,-17.541,0.04536,-14.007,0.0,"[0.045, 0.119, 0.406, 0.234, 1.0, 0.366, 0.493, 0.168, 0.126, 0.658, 0.132, 0.076]","[42.316, -76.088, -12.297, 26.337, 35.635, -34.03, -10.859, 60.555, -6.415, -9.451, -16.849, 21.725]"
408,132.34917,0.87565,1.0,-24.491,0.07087,-9.322,0.0,"[0.211, 0.218, 0.358, 0.103, 0.699, 1.0, 0.188, 0.781, 0.397, 0.592, 0.088, 0.161]","[41.791, -43.15, -1.287, -46.879, 52.674, 47.424, -9.351, 7.065, 38.215, -5.864, -49.399, 5.432]"
409,133.22481,0.16889,0.46,-30.462,0.10259,-25.159,0.0,"[0.165, 1.0, 0.108, 0.316, 0.045, 0.047, 0.021, 0.376, 0.089, 0.04, 0.057, 0.005]","[32.425, -106.673, -10.369, -71.937, 19.13, -24.435, -20.897, -31.584, 9.043, 6.438, 0.547, 20.224]"
410,133.3937,0.34005,0.692,-26.259,0.06557,-19.583,0.0,"[0.049, 0.076, 0.238, 0.122, 0.169, 0.029, 0.021, 0.316, 0.132, 1.0, 0.281, 0.03]","[34.584, -133.354, -55.598, -5.498, 44.391, -13.819, -5.563, 3.527, 19.489, 15.692, -47.278, 8.812]"
411,133.73373,0.23365,0.673,-33.865,0.11831,-25.96,0.0,"[0.193, 0.117, 0.25, 0.074, 0.041, 1.0, 0.234, 0.042, 0.098, 0.455, 0.157, 0.054]","[31.282, -95.793, -24.172, -67.842, 35.938, -15.835, 15.389, 20.018, -11.545, -21.166, -6.888, -6.02]"
412,133.96739,0.36327,0.171,-28.839,0.07181,-25.779,0.0,"[0.145, 0.418, 1.0, 0.067, 0.079, 0.85, 0.107, 0.056, 0.016, 0.093, 0.025, 0.033]","[30.726, -111.287, -63.323, 2.235, 31.8, -35.921, -13.147, -7.791, 22.304, 6.65, -29.808, 5.269]"
413,134.33066,0.38884,0.597,-36.431,0.24681,-28.723,0.0,"[0.05, 0.204, 1.0, 0.103, 0.035, 0.034, 0.041, 0.125, 0.257, 0.433, 0.111, 0.025]","[28.582, -104.615, -50.097, -77.311, 7.164, -22.879, 7.299, 6.161, 12.073, 27.41, -6.942, 2.972]"
414,134.7195,0.07923,0.678,-32.042,0.03096,-25.01,0.0,"[0.338, 0.508, 0.199, 0.175, 0.056, 0.056, 0.322, 0.322, 0.99, 1.0, 0.921, 0.173]","[33.938, -51.136, -79.623, -56.798, 2.507, -41.445, -7.912, -27.547, 10.08, 23.035, -3.598, -1.476]"
415,134.79874,0.28875,0.912,-26.443,0.11925,-13.607,0.0,"[0.171, 0.231, 0.833, 0.243, 0.229, 0.656, 0.813, 0.097, 0.117, 1.0, 0.45, 0.061]","[43.139, 1.851, 20.14, -86.732, 24.85, 2.95, -14.632, 24.794, 51.221, 19.336, 8.713, -15.168]"
416,135.08748,0.42408,0.124,-14.873,0.07687,-12.779,0.0,"[0.039, 0.037, 0.182, 0.054, 0.021, 0.035, 0.041, 1.0, 0.237, 0.102, 0.038, 0.089]","[46.406, 71.033, 10.188, -38.224, 32.52, -42.447, -25.443, 7.553, 55.18, 18.298, 2.181, -2.239]"
417,135.51157,0.1102,0.084,-13.874,0.04993,-12.182,0.0,"[0.076, 0.088, 0.132, 0.113, 0.06, 0.13, 0.45, 1.0, 0.583, 0.068, 0.079, 0.086]","[46.663, 103.769, 64.88, 1.771, 56.201, -23.28, -60.582, -38.302, 30.692, 17.341, -8.988, -0.757]"
418,135.62177,0.20757,0.426,-14.798,0.04607,-10.073,0.0,"[0.04, 0.043, 0.063, 0.036, 0.035, 0.098, 0.307, 1.0, 0.664, 0.055, 0.04, 0.048]","[43.609, 19.514, -35.823, 106.629, 19.975, -1.302, -40.592, -30.052, 30.135, 13.698, -66.423, -0.613]"
419,135.82935,0.12281,0.293,-29.217,0.08422,-25.106,0.0,"[0.066, 0.223, 1.0, 0.081, 0.016, 0.033, 0.021, 0.054, 0.029, 0.044, 0.04, 0.024]","[33.465, -134.749, -50.878, -76.269, 39.729, -42.695, -38.54, -13.112, 20.976, 38.556, -0.396, 29.913]"
420,135.95215,0.25592,1.0,-26.453,0.03902,-12.486,0.0,"[0.604, 0.718, 0.392, 0.226, 0.708, 0.746, 0.841, 1.0, 0.369, 0.395, 0.154, 0.48]","[42.754, -31.373, 73.772, 40.917, 41.612, 50.481, 31.439, 32.549, -3.872, -33.214, 3.115, 17.971]"
421,136.20807,0.27297,0.836,-25.352,0.18916,-12.965,0.0,"[0.147, 0.285, 0.501, 0.182, 1.0, 0.111, 0.024, 0.133, 0.105, 0.056, 0.09, 0.52]","[42.56, -49.839, 90.805, -56.046, 36.271, -0.076, 57.802, 2.886, 3.535, -5.953, 26.144, 22.79]"
422,136.48103,1.10063,0.473,-13.528,0.1541,-7.634,0.0,"[0.058, 0.175, 1.0, 0.527, 0.985, 0.153, 0.062, 0.228, 0.133, 0.083, 0.32, 0.644]","[46.307, -79.468, 62.557, 52.477, 41.065, -13.514, 36.554, 23.407, 0.071, -4.282, -59.92, 32.583]"
423,137.58168,0.18884,0.447,-31.374,0.08895,-26.294,0.0,"[0.05, 0.143, 1.0, 0.4, 0.033, 0.013, 0.172, 0.496, 0.195, 0.092, 0.034, 0.032]","[31.929, 20.926, -139.546, -100.217, 70.418, -40.901, -15.39, 14.49, 36.764, -41.994, 3.734, -2.531]"
424,137.77052,0.10871,0.425,-28.969,0.04007,-25.281,0.0,"[0.027, 0.573, 1.0, 0.438, 0.075, 0.012, 0.028, 0.03, 0.029, 0.428, 0.039, 0.013]","[34.268, -118.669, -24.847, -60.012, 25.156, -38.405, -12.338, 15.85, 17.903, -3.872, 16.12, -0.155]"
